date,exercise_id,set_order,weight,reps,notes,rpe
2021-11-14,38,2,17.5,12,"",
2021-11-14,38,3,17.5,10,"",
2021-11-14,39,1,35,12,"",
2021-11-14,39,2,35,12,"",
2021-11-14,39,3,35,12,"",
2021-11-15,40,1,175,6,"",
2021-11-15,40,2,175,6,"",
2021-11-15,40,3,175,6,"",
2021-11-15,40,4,175,6,"",
2021-11-15,57,1,115,15,"",
2021-11-15,57,2,115,15,"",
2021-11-15,57,3,115,13,"",
2021-11-15,29,1,45,8,"",
2021-11-15,29,2,45,8,"",
2021-11-15,29,3,45,8,"",
2021-11-15,3,1,40,15,"",
2021-11-15,3,2,40,15,"",
2021-11-15,3,3,40,14,"",
2021-11-15,4,1,40,15,"",
2021-11-15,4,2,40,15,"",
2021-11-15,4,3,40,14,"",
2021-11-15,51,1,60,15,"",
2021-11-15,51,2,60,15,"",
2021-11-15,51,3,60,15,"",
2021-11-17,48,1,25,12,"",
2021-11-17,48,2,25,12,"",
2021-11-17,48,3,25,10,"",
2021-11-17,48,4,25,9,"",
2021-11-17,53,1,60,11,"",
2021-11-17,53,2,60,11,"",
2021-11-17,53,3,60,10,"",
2021-11-17,42,1,55,11,"",
2021-11-17,42,2,55,9,"",
2021-11-17,42,3,55,9,"",
2021-11-17,62,1,5,13,"",
2021-11-17,62,2,5,10,"",
2021-11-17,62,3,5,10,"",
2021-11-17,59,1,17.5,10,"",
2021-11-17,59,2,17.5,8,"",
2021-11-17,59,3,17.5,8,"",
2021-11-17,60,1,17.5,9,"",
2021-11-17,60,2,17.5,9,"",
2021-11-17,60,3,17.5,8,"",
2021-11-17,52,1,10,12,"",
2021-11-17,52,2,10,12,"",
2021-11-17,52,3,10,12,"",
2021-11-19,1,1,135,6,"",
2021-11-19,1,2,135,6,"",
2021-11-19,1,3,135,6,"",
2021-11-19,1,4,135,6,"",
2021-11-19,1,5,135,6,"",
2021-11-19,20,1,110,12,"",
2021-11-19,20,2,110,12,"",
2021-11-19,20,3,110,9,"",
2021-11-19,2,1,25,12,"",
2021-11-19,2,2,25,12,"",
2021-11-19,2,3,25,12,"",
2021-11-19,3,1,40,13,"",
2021-11-19,3,2,40,11,"",
2021-11-19,3,3,40,9,"",
2021-11-19,4,1,40,17,"",
2021-11-19,4,2,40,15,"",
2021-11-19,4,3,40,15,"",
2021-11-19,51,1,80,15,"",
2021-11-19,51,2,80,15,"",
2021-11-19,51,3,80,15,"",
2021-11-19,47,1,25,12,"",
2021-11-19,47,2,25,12,"",
2021-11-19,47,3,25,12,"",
2021-11-20,5,1,110,6,"",
2021-11-20,5,2,110,6,"",
2021-11-20,5,3,110,5,"",
2021-11-20,5,4,110,6,"",
2021-11-20,5,5,110,5,"",
2021-11-20,32,1,30,13,"",
2021-11-20,32,2,30,12,"",
2021-11-20,32,3,30,10,"",
2021-11-20,32,4,30,10,"",
2021-11-20,8,1,10,15,"",
2021-11-20,8,2,10,12,"",
2021-11-20,8,3,10,12,"",
2021-11-20,9,1,0,11,"",
2021-11-20,9,2,0,10,"",
2021-11-20,9,3,0,9,"",
2021-11-20,27,1,25,12,"",
2021-11-20,27,2,25,12,"",
2021-11-20,27,3,25,12,"",
2021-11-20,63,1,7.5,10,"",
2021-11-20,63,2,7.5,8,"",
2021-11-20,63,3,7.5,8,"",
2021-11-21,45,1,45,11,"",
2021-11-21,45,2,45,10,"",
2021-11-21,45,3,45,10,"",
2021-11-21,45,4,45,10,"",
2021-11-21,37,1,85,10,"",
2021-11-21,37,2,85,10,"",
2021-11-21,37,3,85,10,"",
2021-11-21,36,1,65,13,"",
2021-11-21,36,2,65,13,"",
2021-11-21,36,3,65,13,"",
2021-11-21,50,1,30,10,"",
2021-11-21,50,2,30,10,"",
2021-11-21,50,3,30,10,"",
2021-11-21,38,1,17.5,15,"",
2021-11-21,38,2,17.5,13,"",
2021-11-21,38,3,17.5,11,"",
2021-11-21,39,1,30,11,"",
2021-11-21,39,2,30,11,"",
2021-11-21,39,3,30,11,"",
2021-11-22,40,1,180,6,"",
2021-11-22,40,2,180,6,"",
2021-11-22,40,3,180,6,"",
2021-11-22,40,4,180,4,"",
2021-11-22,57,1,115,15,"",
2021-11-22,57,2,125,13,"",
2021-11-22,57,3,125,10,"",
2021-11-22,29,1,42.5,10,"",
2021-11-22,29,2,42.5,10,"",
2021-11-22,29,3,42.5,10,"",
2021-11-22,51,1,80,15,"",
2021-11-22,51,2,80,15,"",
2021-11-22,47,1,35,12,"",
2021-11-22,47,2,35,12,"",
2021-11-22,47,3,35,12,"",
2021-11-22,3,1,40,12,"",
2021-11-22,3,2,40,11,"",
2021-11-22,3,3,40,10,"",
2021-11-22,3,4,25,8,"",
2021-11-22,3,5,10,4,"",
2021-11-22,4,1,40,18,"",
2021-11-22,4,2,55,10,"",
2021-11-22,4,3,55,10,"",
2021-11-24,42,1,65,10,"",
2021-11-24,42,2,65,10,"",
2021-11-24,42,3,65,10,"",
2021-11-24,53,1,75,11,"",
2021-11-24,53,2,75,11,"",
2021-11-24,53,3,75,11,"",
2021-11-24,53,4,75,11,"",
2021-11-24,48,1,25,12,"",
2021-11-24,48,2,30,10,"",
2021-11-24,48,3,30,10,"",
2021-11-24,48,4,30,10,"",
2021-11-24,39,1,40,11,"",
2021-11-24,39,2,40,11,"",
2021-11-24,39,3,40,11,"",
2021-11-24,10,1,10,13,"",
2021-11-24,10,2,10,13,"",
2021-11-24,10,3,10,13,"",
2021-11-24,59,1,15,11,"",
2021-11-24,59,2,15,11,"",
2021-11-24,59,3,15,11,"",
2021-11-24,12,1,15,12,"",
2021-11-24,12,2,15,12,"",
2021-11-24,12,3,15,12,"",
2021-11-26,1,1,140,6,"",
2021-11-26,1,2,140,6,"",
2021-11-26,1,3,140,6,"",
2021-11-26,1,4,140,6,"",
2021-11-26,1,5,140,4,"",
2021-11-26,20,1,110,10,"",
2021-11-26,2,1,30,10,"",
2021-11-26,2,2,30,10,"",
2021-11-26,2,3,30,10,"",
2021-11-27,5,1,110,6,"",
2021-11-27,5,2,115,5,"",
2021-11-27,5,3,115,5,"",
2021-11-27,5,4,115,4,"",
2021-11-27,6,1,40,12,"",
2021-11-27,6,2,40,12,"",
2021-11-27,6,3,40,10,"",
2021-11-27,64,1,75,10,"",
2021-11-27,64,2,75,10,"",
2021-11-27,64,3,75,10,"",
2021-11-27,9,1,0,14,"",
2021-11-27,9,2,0,11,"",
2021-11-27,9,3,0,8,"",
2021-11-27,63,1,7.5,10,"",
2021-11-27,63,2,7.5,8,"",
2021-11-27,63,3,7.5,8,"",
2021-11-29,40,1,185,6,"",
2021-11-29,40,2,185,4,"",
2021-11-29,40,3,185,4,"",
2021-11-29,40,4,185,4,"",
2021-11-29,40,5,185,4,"",
2021-11-29,57,1,125,13,"",
2021-11-29,57,2,125,13,"",
2021-11-29,57,3,125,11,"",
2021-11-29,29,1,45,10,"",
2021-11-29,29,2,45,10,"",
2021-11-29,29,3,45,7,"",
2021-11-29,3,1,85,15,"",
2021-11-29,3,2,85,13,"",
2021-11-29,3,3,85,10,"",
2021-11-29,3,4,55,8,"",
2021-11-29,3,5,25,6,"",
2021-11-29,4,1,100,13,"",
2021-11-29,4,2,100,10,"",
2021-11-29,4,3,100,8,"",
2021-11-29,4,4,70,6,"",
2021-11-29,4,5,40,10,"",
2021-11-29,47,1,35,12,"",
2021-11-29,47,2,35,10,"",
2021-11-29,47,3,35,10,"",
2021-12-01,42,1,55,10,"",
2021-12-01,42,2,60,8,"",
2021-12-01,42,3,60,6,"",
2021-12-01,42,4,60,5,"",
2021-12-01,53,1,70,12,"",
2021-12-01,53,2,70,12,"",
2021-12-01,53,3,70,10,"",
2021-12-01,48,1,27.5,12,"",
2021-12-01,48,2,27.5,11,"",
2021-12-01,48,3,27.5,8,"",
2021-12-01,10,1,12.5,13,"",
2021-12-01,10,2,12.5,12,"",
2021-12-01,10,3,12.5,10,"",
2021-12-01,38,1,17.5,14,"",
2021-12-01,38,2,17.5,10,"",
2021-12-01,38,3,17.5,8,"",
2021-12-01,39,1,40,9,"",
2021-12-01,39,2,40,9,"",
2021-12-01,39,3,40,9,"",
2021-12-01,44,1,12.5,11,"",
2021-12-01,44,2,12.5,8,"",
2021-12-01,44,3,12.5,7,"",
2021-12-01,63,1,7.5,15,"",
2021-12-01,63,2,7.5,14,"",
2021-12-01,63,3,7.5,12,"",
2021-12-03,1,1,145,6,"",
2021-12-03,1,2,145,6,"",
2021-12-03,1,3,145,6,"",
2021-12-03,1,4,145,6,"",
2021-12-03,1,5,145,5,"",
2021-12-03,20,1,115,12,"",
2021-12-03,20,2,115,12,"",
2021-12-03,20,3,115,10,"",
2021-12-03,2,1,27.5,12,"",
2021-12-03,2,2,27.5,12,"",
2021-12-03,2,3,27.5,12,"",
2021-12-03,3,1,70,15,"",
2021-12-03,3,2,70,14,"",
2021-12-03,3,3,70,12,"",
2021-12-03,3,4,70,6,"",
2021-12-03,3,5,70,5,"",
2021-12-03,4,1,100,15,"",
2021-12-03,4,2,100,11,"",
2021-12-03,4,3,100,11,"",
2021-12-03,4,4,70,7,"",
2021-12-03,4,5,40,10,"",
2021-12-03,47,1,25,15,"",
2021-12-03,47,2,25,15,"",
2021-12-03,47,3,25,15,"",
2021-12-03,51,1,80,15,"5 more with left",
2021-12-03,51,2,60,15,"",
2021-12-03,51,3,60,15,"",
2021-12-04,5,1,115,6,"",
2021-12-04,5,2,115,6,"",
2021-12-04,5,3,115,6,"",
2021-12-04,5,4,115,4,"",
2021-12-04,5,5,115,4,"",
2021-12-04,32,1,30,14,"",
2021-12-04,32,2,30,12,"",
2021-12-04,32,3,30,6,"",
2021-12-04,32,4,30,8,"",
2021-12-04,26,1,12,10,"",
2021-12-04,26,2,12,11,"",
2021-12-04,26,3,12,10,"",
2021-12-04,9,1,0,12,"",
2021-12-04,9,2,0,10,"",
2021-12-04,9,3,0,9,"",
2021-12-04,44,1,10,12,"",
2021-12-04,44,2,10,12,"",
2021-12-04,44,3,10,12,"",
2021-12-04,63,1,7.5,12,"",
2021-12-04,63,2,7.5,12,"",
2021-12-04,63,3,7.5,12,"",
2021-12-05,45,1,45,10,"",
2021-12-05,45,2,45,10,"",
2021-12-05,45,3,45,8,"",
2021-12-05,61,1,40,15,"",
2021-12-05,61,2,42.5,15,"",
2021-12-05,61,3,42.5,14,"",
2021-12-05,36,1,80,10,"",
2021-12-05,36,2,80,8,"",
2021-12-05,36,3,80,8,"",
2021-12-05,50,1,30,13,"",
2021-12-05,50,2,30,12,"",
2021-12-05,50,3,30,11,"",
2021-12-05,65,1,17.5,12,"",
2021-12-05,65,2,17.5,12,"",
2021-12-05,65,3,17.5,12,"",
2021-12-05,60,1,17.5,9,"",
2021-12-05,60,2,17.5,8,"",
2021-12-05,60,3,17.5,8,"",
2021-12-06,40,1,185,6,"",
2021-12-06,40,2,185,6,"",
2021-12-06,40,3,185,6,"",
2021-12-06,40,4,185,4,"",
2021-12-06,57,1,125,15,"",
2021-12-06,57,2,125,11,"",
2021-12-06,57,3,125,10,"",
2021-12-06,3,1,70,15,"",
2021-12-06,3,2,55,15,"",
2021-12-06,3,3,55,15,"",
2021-12-06,3,4,40,10,"",
2021-12-06,3,5,25,10,"",
2021-12-06,4,1,85,15,"",
2021-12-06,4,2,85,15,"",
2021-12-06,4,3,85,11,"",
2021-12-06,4,4,70,10,"",
2021-12-06,4,5,40,10,"",
2021-12-06,47,1,25,15,"",
2021-12-06,47,2,25,14,"",
2021-12-06,47,3,25,12,"",
2021-12-06,51,1,60,15,"",
2021-12-06,51,2,60,15,"",
2021-12-06,51,3,60,15,"",
2021-12-08,42,1,60,8,"",
2021-12-08,42,2,60,8,"",
2021-12-08,42,3,60,6,"",
2021-12-08,42,4,60,5,"",
2021-12-08,48,1,27.5,9,"",
2021-12-08,48,2,25,9,"",
2021-12-08,48,3,25,8,"",
2021-12-08,48,4,25,7,"",
2021-12-08,10,1,10,12,"",
2021-12-08,10,2,10,12,"",
2021-12-08,10,3,10,12,"",
2021-12-08,38,1,20,8,"",
2021-12-08,38,2,20,10,"",
2021-12-08,38,3,20,8,"",
2021-12-08,63,1,7.5,15,"",
2021-12-08,63,2,7.5,15,"",
2021-12-08,63,3,7.5,15,"",
2021-12-10,1,1,150,6,"",
2021-12-10,1,2,150,4,"",
2021-12-10,1,3,150,4,"",
2021-12-10,1,4,150,3,"",
2021-12-10,20,1,115,12,"",
2021-12-10,20,2,115,12,"",
2021-12-10,20,3,115,8,"",
2021-12-10,2,1,30,10,"",
2021-12-10,2,2,30,8,"",
2021-12-10,2,3,30,8,"",
2021-12-10,3,1,55,16,"",
2021-12-10,3,2,55,15,"",
2021-12-10,3,3,55,15,"",
2021-12-10,3,4,10,10,"",
2021-12-10,4,1,85,15,"",
2021-12-10,4,2,85,14,"",
2021-12-10,4,3,85,12,"",
2021-12-10,4,4,25,10,"",
2021-12-10,47,1,25,15,"",
2021-12-10,47,2,25,14,"",
2021-12-10,47,3,25,12,"",
2021-12-10,51,1,60,15,"",
2021-12-10,51,2,60,15,"",
2021-12-10,51,3,60,15,"",
2021-12-12,5,1,120,5,"",
2021-12-12,5,2,120,5,"",
2021-12-12,5,3,120,4,"",
2021-12-12,5,4,120,4,"",
2021-12-12,5,5,120,3,"",
2021-12-12,32,1,30,12,"",
2021-12-12,32,2,30,10,"",
2021-12-12,32,3,30,8,"",
2021-12-12,32,4,30,8,"",
2021-12-12,49,1,24,12,"",
2021-12-12,49,2,24,12,"",
2021-12-12,49,3,24,10,"",
2021-12-12,9,1,0,12,"",
2021-12-12,9,2,0,8,"",
2021-12-12,9,3,0,8,"",
2021-12-12,44,1,10,12,"",
2021-12-12,44,2,10,12,"",
2021-12-12,44,3,10,12,"",
2021-12-12,12,1,15,15,"",
2021-12-12,12,2,15,12,"",
2021-12-12,12,3,15,12,"",
2021-12-13,40,1,190,5,"",
2021-12-13,40,2,190,5,"",
2021-12-13,40,3,190,4,"",
2021-12-13,40,4,190,4,"",
2021-12-13,57,1,125,15,"",
2021-12-13,57,2,125,15,"",
2021-12-13,57,3,125,11,"",
2021-12-13,3,1,70,12,"",
2021-12-13,3,2,55,12,"",
2021-12-13,3,3,55,12,"",
2021-12-13,3,4,25,8,"",
2021-12-13,4,1,100,14,"",
2021-12-13,4,2,85,15,"",
2021-12-13,4,3,85,12,"",
2021-12-13,4,4,40,8,"",
2021-12-13,51,1,80,15,"",
2021-12-13,51,2,60,15,"",
2021-12-13,51,3,60,15,"",
2021-12-13,47,1,25,15,"",
2021-12-13,47,2,25,14,"",
2021-12-13,47,3,25,12,"",
2021-12-15,42,1,65,10,"",
2021-12-15,42,2,65,10,"",
2021-12-15,42,3,65,9,"",
2021-12-15,42,4,65,8,"",
2021-12-15,53,1,75,12,"",
2021-12-15,53,2,75,12,"",
2021-12-15,53,3,75,10,"",
2021-12-15,48,1,25,12,"",
2021-12-15,48,2,25,10,"",
2021-12-15,48,3,25,10,"",
2021-12-15,48,4,25,9,"",
2021-12-15,10,1,10,12,"",
2021-12-15,10,2,10,12,"",
2021-12-15,10,3,10,12,"",
2021-12-15,59,1,15,12,"",
2021-12-15,59,2,15,12,"",
2021-12-15,59,3,15,12,"",
2021-12-15,38,1,15,12,"",
2021-12-15,38,2,15,10,"",
2021-12-15,38,3,15,8,"",
2021-12-15,44,1,10,12,"",
2021-12-15,44,2,10,12,"",
2021-12-15,44,3,10,12,"",
2021-12-17,1,1,150,5,"",
2021-12-17,1,2,150,5,"",
2021-12-17,1,3,150,4,"",
2021-12-17,1,4,145,4,"",
2021-12-17,1,5,145,4,"",
2021-12-17,29,1,40,13,"",
2021-12-17,29,2,40,11,"",
2021-12-17,29,3,40,9,"",
2021-12-17,2,1,25,11,"",
2021-12-17,2,2,25,10,"",
2021-12-17,2,3,25,7,"",
2021-12-17,3,1,75,11,"",
2021-12-17,3,2,60,10,"",
2021-12-17,3,3,60,10,"",
2021-12-17,4,1,50,10,"",
2021-12-17,4,2,50,9,"",
2021-12-17,4,3,40,11,"",
2021-12-17,4,4,10,10,"",
2021-12-17,51,1,45,15,"",
2021-12-17,51,2,45,15,"",
2021-12-17,51,3,45,15,"",
2021-12-18,5,1,115,6,"",
2021-12-18,5,2,115,6,"",
2021-12-18,5,3,115,6,"",
2021-12-18,5,4,115,6,"",
2021-12-18,5,5,115,4,"",
2021-12-18,32,1,35,10,"",
2021-12-18,32,2,35,8,"",
2021-12-18,32,3,35,8,"",
2021-12-18,44,1,10,12,"",
2021-12-18,44,2,10,12,"",
2021-12-18,44,3,10,12,"",
2021-12-19,45,1,45,10,"",
2021-12-19,45,2,45,8,"",
2021-12-19,45,3,45,6,"",
2021-12-19,14,1,35,8,"",
2021-12-19,14,2,25,8,"",
2021-12-19,14,3,25,8,"",
2021-12-19,46,1,60,10,"",
2021-12-19,46,2,60,10,"",
2021-12-19,46,3,60,10,"",
2021-12-19,39,1,40,10,"",
2021-12-19,39,2,40,10,"",
2021-12-19,39,3,40,10,"",
2021-12-20,19,1,190,12,"",
2021-12-20,19,2,190,12,"",
2021-12-20,19,3,190,12,"",
2021-12-20,19,4,190,12,"",
2021-12-20,29,1,40,13,"",
2021-12-20,29,2,40,13,"",
2021-12-20,29,3,40,13,"",
2021-12-20,3,1,60,15,"",
2021-12-20,3,2,60,15,"",
2021-12-20,3,3,60,15,"",
2021-12-20,3,4,15,8,"",
2021-12-20,4,1,45,15,"",
2021-12-20,4,2,45,15,"",
2021-12-20,4,3,45,15,"",
2021-12-20,4,4,15,8,"",
2021-12-22,42,1,70,9,"",
2021-12-22,42,2,70,8,"",
2021-12-22,42,3,70,8,"",
2021-12-22,42,4,70,8,"",
2021-12-22,53,1,75,12,"",
2021-12-22,53,2,75,10,"",
2021-12-22,53,3,75,8,"",
2021-12-22,48,1,25,12,"",
2021-12-22,48,2,25,12,"",
2021-12-22,48,3,25,10,"",
2021-12-22,48,4,25,8,"",
2021-12-22,10,1,10,12,"",
2021-12-22,10,2,10,12,"",
2021-12-22,10,3,10,12,"",
2021-12-22,18,1,40,11,"",
2021-12-22,18,2,40,11,"",
2021-12-22,18,3,40,11,"",
2021-12-22,52,1,10,15,"",
2021-12-22,52,2,10,15,"",
2021-12-22,52,3,10,15,"",
2021-12-23,1,1,150,6,"",
2021-12-23,1,2,150,6,"",
2021-12-23,1,3,150,5,"",
2021-12-23,1,4,150,5,"",
2021-12-23,1,5,150,5,"",
2021-12-23,20,1,115,12,"",
2021-12-23,20,2,115,12,"",
2021-12-23,20,3,115,10,"",
2021-12-23,2,1,30,8,"",
2021-12-23,2,2,30,7,"",
2021-12-23,2,3,30,7,"",
2021-12-23,3,1,60,14,"",
2021-12-23,3,2,60,12,"",
2021-12-23,3,3,60,10,"",
2021-12-23,3,4,30,8,"",
2021-12-23,3,5,15,6,"",
2021-12-23,4,1,45,15,"",
2021-12-23,4,2,45,13,"",
2021-12-23,4,3,45,12,"",
2021-12-23,4,4,20,10,"",
2021-12-23,4,5,10,8,"",
2021-12-23,51,1,45,15,"",
2021-12-23,51,2,45,15,"",
2021-12-23,51,3,45,15,"",
2021-12-24,5,1,120,6,"",
2021-12-24,5,2,120,6,"",
2021-12-24,5,3,120,5,"",
2021-12-24,5,4,120,4,"",
2021-12-24,5,5,120,3,"",
2021-12-24,32,1,30,12,"",
2021-12-24,32,2,30,11,"",
2021-12-24,32,3,30,0,"",
2021-12-24,49,1,10,15,"",
2021-12-24,49,2,10,13,"",
2021-12-24,49,3,10,12,"",
2021-12-24,9,1,0,12,"",
2021-12-24,9,2,0,10,"",
2021-12-24,9,3,0,9,"",
2021-12-24,44,1,10,13,"",
2021-12-24,44,2,12,10,"",
2021-12-24,44,3,12,10,"",
2021-12-24,52,1,30,12,"",
2021-12-24,52,2,30,12,"",
2021-12-24,52,3,30,12,"",
2021-12-26,45,1,45,10,"",
2021-12-26,45,2,45,8,"",
2021-12-26,45,3,45,6,"",
2021-12-26,37,1,75,12,"",
2021-12-26,37,2,75,11,"",
2021-12-26,37,3,75,10,"",
2021-12-26,46,1,60,10,"",
2021-12-27,40,1,190,5,"",
2021-12-27,40,2,190,6,"",
2021-12-27,40,3,190,6,"",
2021-12-27,40,4,190,5,"",
2021-12-27,40,5,190,4,"",
2021-12-27,19,1,190,12,"",
2021-12-27,19,2,190,12,"",
2021-12-27,19,3,190,10,"",
2021-12-27,3,1,60,13,"",
2021-12-27,3,2,60,12,"",
2021-12-27,3,3,60,10,"",
2021-12-27,4,1,50,12,"",
2021-12-27,4,2,50,13,"",
2021-12-27,4,3,50,13,"",
2021-12-27,4,4,20,8,"",
2021-12-27,4,5,10,10,"",
2021-12-27,47,1,45,8,"",
2021-12-27,47,2,45,8,"",
2021-12-27,47,3,45,8,"",
2021-12-29,48,1,25,11,"",
2021-12-29,48,2,25,10,"",
2021-12-29,48,3,25,8,"",
2021-12-29,48,4,25,8,"",
2021-12-29,66,1,0,8,"",
2021-12-29,66,2,0,7,"",
2021-12-29,66,3,0,7,"",
2021-12-29,67,1,0,8,"",
2021-12-29,67,2,0,8,"",
2021-12-29,67,3,0,8,"",
2021-12-29,10,1,10,12,"",
2021-12-29,10,2,10,12,"",
2021-12-29,10,3,10,12,"",
2021-12-29,38,1,20,10,"",
2021-12-29,38,2,20,8,"",
2021-12-29,38,3,20,8,"",
2021-12-29,44,1,10,16,"",
2021-12-29,44,2,10,15,"",
2021-12-29,44,3,10,14,"",
2021-12-31,1,1,155,6,"",
2021-12-31,1,2,155,5,"",
2021-12-31,1,3,155,5,"",
2021-12-31,1,4,155,4,"",
2021-12-31,1,5,155,4,"",
2021-12-31,29,1,40,15,"",
2021-12-31,29,2,40,14,"",
2021-12-31,29,3,40,12,"",
2021-12-31,2,1,25,10,"",
2021-12-31,2,2,25,8,"",
2021-12-31,2,3,25,6,"",
2021-12-31,3,1,60,13,"",
2021-12-31,3,2,60,12,"",
2021-12-31,3,3,60,10,"",
2021-12-31,4,1,50,15,"",
2021-12-31,4,2,50,13,"",
2021-12-31,4,3,50,13,"",
2021-12-31,51,1,45,15,"",
2021-12-31,51,2,45,15,"",
2021-12-31,51,3,45,15,"",
2021-12-31,47,1,35,12,"",
2021-12-31,47,2,35,12,"",
2021-12-31,47,3,35,12,"",
2022-01-01,5,1,125,5,"",
2022-01-01,5,2,125,4,"",
2022-01-01,5,3,125,4,"",
2022-01-01,5,4,125,4,"",
2022-01-01,6,1,35,10,"",
2022-01-01,6,2,35,10,"",
2022-01-01,6,3,35,10,"",
2022-01-01,64,1,75,10,"",
2022-01-01,64,2,75,10,"",
2022-01-01,64,3,75,10,"",
2022-01-01,9,1,0,12,"",
2022-01-01,9,2,0,11,"",
2022-01-01,9,3,0,9,"",
2022-01-01,44,1,10,15,"",
2022-01-01,44,2,10,14,"",
2022-01-01,44,3,10,14,"",
2022-01-01,28,1,50,12,"",
2022-01-01,28,2,50,12,"",
2022-01-01,28,3,50,12,"",
2022-01-02,45,1,45,10,"",
2022-01-02,45,2,45,10,"",
2022-01-02,45,3,45,8,"",
2022-01-02,45,4,45,6,"",
2022-01-02,37,1,60,14,"",
2022-01-02,37,2,60,12,"",
2022-01-02,37,3,60,12,"",
2022-01-02,46,1,50,11,"",
2022-01-02,46,2,50,11,"",
2022-01-02,46,3,50,10,"",
2022-01-02,50,1,50,10,"",
2022-01-02,50,2,50,10,"",
2022-01-02,50,3,50,10,"",
2022-01-02,68,1,85,11,"",
2022-01-02,68,2,85,10,"",
2022-01-02,68,3,85,9,"",
2022-01-02,59,1,15,12,"",
2022-01-02,59,2,15,12,"",
2022-01-02,59,3,15,12,"",
2022-01-02,60,1,15,12,"",
2022-01-02,60,2,15,12,"",
2022-01-02,60,3,15,12,"",
2022-01-03,4,1,50,15,"",
2022-01-03,4,2,50,14,"",
2022-01-03,4,3,50,14,"",
2022-01-03,19,1,190,12,"",
2022-01-03,19,2,190,12,"",
2022-01-03,19,3,190,10,"",
2022-01-03,19,4,190,10,"",
2022-01-03,56,1,190,10,"",
2022-01-03,56,2,190,10,"",
2022-01-03,56,3,190,10,"",
2022-01-03,20,1,120,12,"",
2022-01-03,20,2,120,12,"",
2022-01-03,20,3,120,10,"",
2022-01-03,47,1,35,12,"",
2022-01-03,47,2,35,12,"",
2022-01-03,47,3,35,12,"",
2022-01-03,3,1,60,15,"",
2022-01-03,3,2,60,12,"",
2022-01-03,3,3,60,10,"",
2022-01-05,48,1,25,11,"",
2022-01-05,48,2,25,10,"",
2022-01-05,48,3,25,8,"",
2022-01-05,48,4,25,8,"",
2022-01-05,66,1,0,9,"",
2022-01-05,66,2,0,7,"",
2022-01-05,66,3,0,7,"",
2022-01-05,53,1,75,14,"",
2022-01-05,53,2,65,12,"",
2022-01-05,53,3,65,12,"",
2022-01-05,10,1,10,12,"",
2022-01-05,10,2,10,12,"",
2022-01-05,10,3,10,12,"",
2022-01-05,59,1,15,12,"",
2022-01-05,59,2,15,10,"",
2022-01-05,59,3,15,10,"",
2022-01-05,38,1,20,9,"",
2022-01-05,38,2,20,7,"",
2022-01-05,38,3,20,7,"",
2022-01-05,44,1,10,13,"",
2022-01-05,44,2,10,12,"",
2022-01-05,44,3,10,11,"",
2022-01-05,12,1,30,15,"",
2022-01-05,12,2,30,15,"",
2022-01-05,12,3,30,15,"",
2022-01-07,1,1,160,5,"",
2022-01-07,1,2,160,5,"",
2022-01-07,1,3,160,4,"",
2022-01-07,1,4,160,4,"",
2022-01-07,2,1,25,10,"",
2022-01-07,2,2,25,12,"",
2022-01-07,2,3,25,10,"",
2022-01-07,20,1,125,10,"",
2022-01-07,20,2,125,10,"",
2022-01-07,20,3,125,10,"",
2022-01-08,5,1,120,5,"",
2022-01-08,5,2,120,5,"",
2022-01-08,5,3,120,4,"",
2022-01-08,5,4,120,4,"",
2022-01-08,5,5,120,3,"",
2022-01-08,69,1,30,12,"",
2022-01-08,69,2,30,12,"",
2022-01-08,69,3,30,10,"",
2022-01-08,26,1,0,10,"",
2022-01-08,26,2,10,9,"",
2022-01-08,26,3,10,8,"",
2022-01-08,9,1,0,12,"",
2022-01-08,9,2,0,10,"",
2022-01-08,9,3,0,9,"",
2022-01-08,70,1,20,10,"",
2022-01-08,70,2,20,10,"",
2022-01-08,70,3,20,10,"",
2022-01-08,27,1,30,12,"",
2022-01-08,27,2,30,11,"",
2022-01-08,27,3,30,10,"",
2022-01-08,12,1,30,14,"",
2022-01-08,12,2,30,13,"",
2022-01-08,12,3,30,12,"",
2022-01-09,45,1,45,10,"",
2022-01-09,45,2,45,10,"",
2022-01-09,45,3,45,10,"",
2022-01-09,45,4,45,9,"",
2022-01-09,37,1,60,15,"",
2022-01-09,37,2,60,13,"",
2022-01-09,37,3,60,13,"",
2022-01-09,37,4,60,13,"",
2022-01-09,46,1,50,12,"",
2022-01-09,46,2,50,12,"",
2022-01-09,46,3,50,12,"",
2022-01-09,50,1,50,12,"",
2022-01-09,50,2,50,12,"",
2022-01-09,50,3,50,12,"",
2022-01-09,71,1,0,10,"",
2022-01-09,71,2,0,10,"",
2022-01-09,71,3,0,10,"",
2022-01-09,39,1,40,11,"",
2022-01-09,39,2,40,11,"",
2022-01-09,39,3,40,10,"",
2022-01-09,60,1,15,12,"",
2022-01-09,60,2,15,12,"",
2022-01-09,60,3,15,13,"",
2022-01-12,48,1,25,14,"",
2022-01-12,48,2,25,11,"",
2022-01-12,48,3,25,9,"",
2022-01-12,48,4,25,8,"",
2022-01-12,66,1,0,5,"",
2022-01-12,66,2,0,4,"",
2022-01-12,66,3,0,4,"",
2022-01-12,71,1,0,12,"",
2022-01-12,71,2,0,14,"",
2022-01-12,71,3,0,11,"",
2022-01-12,59,1,15,12,"",
2022-01-12,59,2,15,14,"",
2022-01-12,59,3,15,12,"",
2022-01-12,10,1,10,14,"",
